Lower Super Output Area,Name,LAD code,Borough,Total Mean Annual Household Income estimate,Total Median Annual Household Income estimate
E01004052,Southwark 024E,E09000028,Southwark,"£61,773","£46,706"
E01004053,Southwark 001C,E09000028,Southwark,"£74,667","£56,448"
E01004054,Southwark 001D,E09000028,Southwark,"£73,795","£55,789"
E01004055,Southwark 001E,E09000028,Southwark,"£35,948","£27,175"
E01004056,Southwark 008A,E09000028,Southwark,"£54,218","£40,997"
E01004057,Southwark 008B,E09000028,Southwark,"£54,221","£40,999"
E01004058,Southwark 008C,E09000028,Southwark,"£78,292","£59,188"
E01004059,Southwark 008D,E09000028,Southwark,"£70,731","£53,475"
E01004060,Southwark 008E,E09000028,Southwark,"£39,564","£29,919"
E01004061,Southwark 025A,E09000028,Southwark,"£58,013","£43,865"
E01004062,Southwark 025B,E09000028,Southwark,"£37,487","£28,343"
E01004063,Southwark 025C,E09000028,Southwark,"£49,441","£37,388"
E01004064,Southwark 026D,E09000028,Southwark,"£35,269","£26,659"
E01004065,Southwark 025D,E09000028,Southwark,"£60,204","£45,520"
E01004066,Southwark 025E,E09000028,Southwark,"£39,246","£29,678"
E01004067,Southwark 022E,E09000028,Southwark,"£34,447","£26,036"
E01004068,Southwark 026E,E09000028,Southwark,"£34,808","£26,310"
E01004069,Southwark 031A,E09000028,Southwark,"£97,551","£73,740"
E01004070,Southwark 031B,E09000028,Southwark,"£70,876","£53,584"
E01004071,Southwark 030D,E09000028,Southwark,"£55,819","£42,207"
E01004072,Southwark 030E,E09000028,Southwark,"£83,773","£63,329"
E01004073,Southwark 031C,E09000028,Southwark,"£82,355","£62,258"
E01004074,Southwark 031D,E09000028,Southwark,"£86,506","£65,394"
E01004075,Southwark 031E,E09000028,Southwark,"£100,257","£75,785"
E01032583,Southwark 034D,E09000028,Southwark,"£42,219","£31,930"
E01032584,Southwark 034E,E09000028,Southwark,"£41,857","£31,657"
E01032637,Southwark 003F,E09000028,Southwark,"£87,407","£66,075"
E01032638,Southwark 003G,E09000028,Southwark,"£94,020","£71,072"
E01032639,Southwark 014F,E09000028,Southwark,"£41,504","£31,390"
E01032640,Southwark 003H,E09000028,Southwark,"£90,027","£68,055"
E01032646,Southwark 003I,E09000028,Southwark,"£67,962","£51,382"
E01032719,Southwark 014G,E09000028,Southwark,"£35,852","£27,102"
E01032720,Southwark 009F,E09000028,Southwark,"£34,001","£25,697"
E01032722,Southwark 012F,E09000028,Southwark,"£35,533","£26,860"
E01032803,Southwark 003J,E09000028,Southwark,"£71,347","£53,940"
E01032805,Southwark 022F,E09000028,Southwark,"£31,836","£24,054"
E01032834,Southwark 003K,E09000028,Southwark,"£94,040","£71,087"
E01004076,Sutton 011A,E09000029,Sutton,"£38,112","£30,832"
E01004077,Sutton 011B,E09000029,Sutton,"£39,067","£31,596"
E01004078,Sutton 011C,E09000029,Sutton,"£36,255","£29,345"
E01004079,Sutton 011D,E09000029,Sutton,"£53,486","£43,307"
E01004080,Sutton 011E,E09000029,Sutton,"£48,073","£38,904"
E01004081,Sutton 011F,E09000029,Sutton,"£40,996","£33,148"
E01004082,Sutton 011G,E09000029,Sutton,"£45,124","£36,506"
E01004083,Sutton 019A,E09000029,Sutton,"£27,102","£22,017"
E01004084,Sutton 024A,E09000029,Sutton,"£62,815","£50,894"
E01004085,Sutton 024B,E09000029,Sutton,"£57,854","£46,859"
E01004086,Sutton 019B,E09000029,Sutton,"£38,590","£31,215"
E01004087,Sutton 017A,E09000029,Sutton,"£56,496","£45,754"
E01004088,Sutton 019C,E09000029,Sutton,"£25,574","£20,794"
E01004089,Sutton 019D,E09000029,Sutton,"£26,670","£21,671"
E01004090,Sutton 021A,E09000029,Sutton,"£28,854","£23,420"
E01004091,Sutton 022A,E09000029,Sutton,"£64,555","£52,309"
E01004092,Sutton 022B,E09000029,Sutton,"£62,870","£50,939"
E01004093,Sutton 025A,E09000029,Sutton,"£65,551","£53,119"
E01004094,Sutton 025B,E09000029,Sutton,"£50,391","£40,790"
E01004095,Sutton 025C,E09000029,Sutton,"£63,663","£51,584"
E01004096,Sutton 021B,E09000029,Sutton,"£39,583","£32,009"
E01004097,Sutton 015A,E09000029,Sutton,"£52,300","£42,342"
E01004098,Sutton 015B,E09000029,Sutton,"£53,397","£43,234"
E01004099,Sutton 015C,E09000029,Sutton,"£39,772","£32,161"
E01004100,Sutton 015D,E09000029,Sutton,"£47,666","£38,573"
E01004101,Sutton 013A,E09000029,Sutton,"£47,852","£38,724"
E01004102,Sutton 015E,E09000029,Sutton,"£48,885","£39,564"
E01004103,Sutton 013B,E09000029,Sutton,"£44,565","£36,051"
E01004104,Sutton 020A,E09000029,Sutton,"£58,838","£47,659"
E01004105,Sutton 022C,E09000029,Sutton,"£57,681","£46,718"
E01004106,Sutton 022D,E09000029,Sutton,"£75,810","£61,463"
E01004107,Sutton 020B,E09000029,Sutton,"£39,698","£32,102"
E01004108,Sutton 024C,E09000029,Sutton,"£50,425","£40,817"
E01004109,Sutton 024D,E09000029,Sutton,"£37,810","£30,590"
E01004110,Sutton 016A,E09000029,Sutton,"£45,757","£37,020"
E01004111,Sutton 016B,E09000029,Sutton,"£47,605","£38,524"
E01004112,Sutton 016C,E09000029,Sutton,"£65,481","£53,062"
E01004114,Sutton 025D,E09000029,Sutton,"£76,575","£62,085"
E01004115,Sutton 009A,E09000029,Sutton,"£42,295","£34,205"
E01004116,Sutton 008A,E09000029,Sutton,"£48,739","£39,446"
E01004117,Sutton 006A,E09000029,Sutton,"£49,335","£39,931"
E01004118,Sutton 009B,E09000029,Sutton,"£40,344","£32,618"
E01004119,Sutton 009C,E09000029,Sutton,"£42,969","£34,753"
E01004120,Sutton 016D,E09000029,Sutton,"£55,775","£45,168"
E01004121,Sutton 006B,E09000029,Sutton,"£45,286","£36,638"
E01004122,Sutton 008B,E09000029,Sutton,"£53,301","£43,156"
